event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
16310147,true,2002-07-01 01:40:00.000,7.69080360866312,47.2379200138593,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",400910.94765321305,5232435.071213914,"32N","Central European Time",2002-07-01 03:40:00.000
16310146,true,2002-07-01 01:50:00.000,7.70344342797138,47.2595942488875,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",401907.63480050775,5234827.733868249,"32N","Central European Time",2002-07-01 03:50:00.000
16310169,true,2002-07-01 22:50:00.000,7.59915584257745,47.2398684617157,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",393978.4000433156,5232772.059323873,"32N","Central European Time",2002-07-02 00:50:00.000
16310168,true,2002-07-01 23:00:00.000,7.60998698357609,47.2252919272763,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",394769.2772439881,5231137.5314832395,"32N","Central European Time",2002-07-02 01:00:00.000
16310167,true,2002-07-01 23:10:00.000,7.64276108778396,47.2078649427798,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",397216.72440136,5229157.230809177,"32N","Central European Time",2002-07-02 01:10:00.000
16310165,true,2002-07-01 23:20:00.000,7.67903912663081,47.1811971048407,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",399913.8750539617,5226146.562320509,"32N","Central European Time",2002-07-02 01:20:00.000
16310163,true,2002-07-01 23:30:00.000,7.67962023074624,47.2558036824594,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",400098.159410936,5234436.726473297,"32N","Central European Time",2002-07-02 01:30:00.000
16310155,true,2002-07-02 00:00:00.000,7.77819042057374,47.226946810689,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",407505.81436105963,5231108.361189066,"32N","Central European Time",2002-07-02 02:00:00.000
16310156,true,2002-07-02 00:10:00.000,7.71924746432202,47.2308757928526,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",403050.8993627111,5231616.526452307,"32N","Central European Time",2002-07-02 02:10:00.000
16310157,true,2002-07-02 00:20:00.000,7.80250465424538,47.2132801999491,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",409323.1435977267,5229561.077374497,"32N","Central European Time",2002-07-02 02:20:00.000
16310158,true,2002-07-02 00:30:00.000,7.71837019382566,47.2393101765675,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",402999.8883210212,5232554.919847897,"32N","Central European Time",2002-07-02 02:30:00.000
16310159,true,2002-07-02 00:40:00.000,7.72902736991592,47.2219678384909,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",403775.0776633244,5230614.493484833,"32N","Central European Time",2002-07-02 02:40:00.000
16310160,true,2002-07-02 00:50:00.000,7.69113284611239,47.2519282327783,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",400961.9824971524,5233991.37133198,"32N","Central European Time",2002-07-02 02:50:00.000
16310161,true,2002-07-02 01:30:00.000,7.82945262597248,47.2215014195351,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",411377.3795600515,5230443.741197119,"32N","Central European Time",2002-07-02 03:30:00.000
16310162,true,2002-07-02 01:40:00.000,7.68685396739055,47.2491758207246,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",400633.0683538176,5233690.939652299,"32N","Central European Time",2002-07-02 03:40:00.000
16310170,true,2002-07-02 01:50:00.000,7.7419502570587,47.2424247167244,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",404790.1031418355,5232871.991451114,"32N","Central European Time",2002-07-02 03:50:00.000
16310171,true,2002-07-02 02:00:00.000,7.7738601750625,47.2516430359846,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",407221.134728109,5233857.9712292785,"32N","Central European Time",2002-07-02 04:00:00.000
16310172,true,2002-07-02 02:10:00.000,7.67089587762385,47.2757383747482,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",399475.82423824543,5236663.263734902,"32N","Central European Time",2002-07-02 04:10:00.000
16310139,true,2002-07-02 02:30:00.000,7.74136420196316,47.2356335637917,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",404733.57685601,5232118.012908861,"32N","Central European Time",2002-07-02 04:30:00.000
16310140,true,2002-07-02 02:50:00.000,7.69049256564931,47.2536082267347,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",400916.6690913423,5234178.880544089,"32N","Central European Time",2002-07-02 04:50:00.000
16310141,true,2002-07-02 03:00:00.000,7.6622495588237,47.2686060366366,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",398808.2894457548,5235881.834118868,"32N","Central European Time",2002-07-02 05:00:00.000
16310142,true,2002-07-02 03:10:00.000,7.60975481795164,47.2288096022154,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",394758.66547580255,5231528.757794173,"32N","Central European Time",2002-07-02 05:10:00.000
16310143,true,2002-07-02 23:10:00.000,7.76494786991368,47.2395984331885,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",406525.5825961481,5232530.1022905735,"32N","Central European Time",2002-07-03 01:10:00.000
16310144,true,2002-07-02 23:20:00.000,7.74696931109213,47.2441340200849,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",405172.9939157423,5233055.832337196,"32N","Central European Time",2002-07-03 01:20:00.000
16310145,true,2002-07-02 23:50:00.000,7.69070317081012,47.2647862509726,,"radio-transmitter","Vespertilio murinus","#1918921","146","Parti-colored bat Safi Switzerland",400953.4556574281,5235420.817698764,"32N","Central European Time",2002-07-03 01:50:00.000
16310275,true,2002-07-08 22:08:00.000,7.65000708408956,47.2421443408224,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397831.34977339266,5232957.1307711955,"32N","Central European Time",2002-07-09 00:08:00.000
16310276,true,2002-07-08 22:16:00.000,7.64261637640266,47.2112270118368,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397212.26234607014,5229531.0416822005,"32N","Central European Time",2002-07-09 00:16:00.000
16310274,true,2002-07-08 22:24:00.000,7.68776637313274,47.2514289001587,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400706.3216808117,5233940.160385939,"32N","Central European Time",2002-07-09 00:24:00.000
16310273,true,2002-07-08 22:32:00.000,7.65025812165895,47.2481513009893,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397861.89720778784,5233624.348209557,"32N","Central European Time",2002-07-09 00:32:00.000
16310272,true,2002-07-08 22:42:00.000,7.64183974839727,47.242933959006,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397214.7750344258,5233055.607399661,"32N","Central European Time",2002-07-09 00:42:00.000
16310271,true,2002-07-08 22:50:00.000,7.683706634546,47.2594564248325,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400414.1884631214,5234837.427150883,"32N","Central European Time",2002-07-09 00:50:00.000
16310270,true,2002-07-08 22:58:00.000,7.67725871526249,47.2568174465863,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399921.3965980319,5234552.412259265,"32N","Central European Time",2002-07-09 00:58:00.000
16310269,true,2002-07-08 23:06:00.000,7.73838184569112,47.242028775275,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",404519.3356717676,5232832.351487416,"32N","Central European Time",2002-07-09 01:06:00.000
16310268,true,2002-07-08 23:14:00.000,7.68781526468915,47.2608633819326,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400727.65812901146,5234988.543728599,"32N","Central European Time",2002-07-09 01:14:00.000
16310267,true,2002-07-08 23:30:00.000,7.7261465923255,47.230764547645,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403572.9341198853,5231595.615926515,"32N","Central European Time",2002-07-09 01:30:00.000
16310266,true,2002-07-08 23:40:00.000,7.69944809422992,47.2485478919741,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401584.90116166224,5233605.194221092,"32N","Central European Time",2002-07-09 01:40:00.000
16310265,true,2002-07-08 23:48:00.000,7.7163602669464,47.2505589633509,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402868.3363528215,5233807.486911145,"32N","Central European Time",2002-07-09 01:48:00.000
16310264,true,2002-07-08 23:56:00.000,7.70615812018295,47.2639419066655,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402121.0296887869,5235307.4755711695,"32N","Central European Time",2002-07-09 01:56:00.000
16310263,true,2002-07-09 00:20:00.000,7.67422369004477,47.2570044837544,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399692.12304281525,5234577.095916089,"32N","Central European Time",2002-07-09 02:20:00.000
16310262,true,2002-07-09 00:28:00.000,7.71015578197534,47.2566214306575,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402409.9954401229,5234488.947427313,"32N","Central European Time",2002-07-09 02:28:00.000
16310261,true,2002-07-09 00:36:00.000,7.76855341632116,47.2140279962915,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",406753.6253552211,5229684.176392618,"32N","Central European Time",2002-07-09 02:36:00.000
16310260,true,2002-07-09 00:46:00.000,7.69781274780501,47.2606037335384,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401483.51826990687,5234947.013514942,"32N","Central European Time",2002-07-09 02:46:00.000
16310259,true,2002-07-09 01:02:00.000,7.70269392899004,47.2604766411064,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401852.5623628567,5234926.736266262,"32N","Central European Time",2002-07-09 03:02:00.000
16310258,true,2002-07-09 01:10:00.000,7.70049903356373,47.2639548658047,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401692.9502049263,5235316.033007433,"32N","Central European Time",2002-07-09 03:10:00.000
16310257,true,2002-07-09 01:18:00.000,7.6904847535448,47.2639771168043,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400935.42317445076,5235331.176603606,"32N","Central European Time",2002-07-09 03:18:00.000
16310256,true,2002-07-09 01:34:00.000,7.70210591433715,47.25875935746,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401804.9012923354,5234736.635935697,"32N","Central European Time",2002-07-09 03:34:00.000
16310255,true,2002-07-09 01:44:00.000,7.69880137334852,47.2468803753542,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401532.8725265267,5233420.700815718,"32N","Central European Time",2002-07-09 03:44:00.000
16310254,true,2002-07-09 01:52:00.000,7.69614910654215,47.2274539077258,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401296.09280198993,5231265.211907127,"32N","Central European Time",2002-07-09 03:52:00.000
16310253,true,2002-07-09 02:00:00.000,7.72056106727668,47.1884413427871,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403073.0450170017,5226899.224447124,"32N","Central European Time",2002-07-09 04:00:00.000
16310252,true,2002-07-09 02:08:00.000,7.65809652028925,47.2272524953188,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",398415.0969390976,5231291.659378513,"32N","Central European Time",2002-07-09 04:08:00.000
16310251,true,2002-07-09 02:16:00.000,7.65293945458748,47.2230040329483,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",398016.55256680667,5230826.26028126,"32N","Central European Time",2002-07-09 04:16:00.000
16310250,true,2002-07-09 22:16:00.000,7.64946929426699,47.2410273357413,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397788.5012659364,5232833.703808064,"32N","Central European Time",2002-07-10 00:16:00.000
16310249,true,2002-07-09 22:24:00.000,7.6705709927823,47.2544894789412,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399411.0014217622,5234302.309452503,"32N","Central European Time",2002-07-10 00:24:00.000
16310248,true,2002-07-09 22:32:00.000,7.70245136647728,47.2354537315346,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401787.9614078036,5232146.270350088,"32N","Central European Time",2002-07-10 00:32:00.000
16310247,true,2002-07-09 22:42:00.000,7.72303443439522,47.251989237679,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403375.9588735865,5233958.143822623,"32N","Central European Time",2002-07-10 00:42:00.000
16310246,true,2002-07-09 22:58:00.000,7.68485988578916,47.2639892329528,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400509.93150620785,5235339.682763664,"32N","Central European Time",2002-07-10 00:58:00.000
16310197,true,2002-07-09 23:06:00.000,7.71037014165682,47.2602763256626,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402432.9290455764,5234894.844938762,"32N","Central European Time",2002-07-10 01:06:00.000
16310196,true,2002-07-09 23:14:00.000,7.67757245958327,47.2726569020856,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399974.98011276993,5236312.236332105,"32N","Central European Time",2002-07-10 01:14:00.000
16310195,true,2002-07-09 23:22:00.000,7.65225693316281,47.2502053909724,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",398017.0933583173,5233850.001933483,"32N","Central European Time",2002-07-10 01:22:00.000
16310194,true,2002-07-09 23:56:00.000,7.71352465362757,47.256453072702,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402664.57340511685,5234466.028730236,"32N","Central European Time",2002-07-10 01:56:00.000
16310193,true,2002-07-10 00:04:00.000,7.70921339426754,47.2418366692492,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402311.510055188,5232847.110278695,"32N","Central European Time",2002-07-10 02:04:00.000
16310192,true,2002-07-10 00:12:00.000,7.69432468568223,47.2623321048838,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401222.8490872389,5235143.497554534,"32N","Central European Time",2002-07-10 02:12:00.000
16310191,true,2002-07-10 00:28:00.000,7.72261262811007,47.2398634076426,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403321.97924754524,5232611.134507609,"32N","Central European Time",2002-07-10 02:28:00.000
16310190,true,2002-07-10 00:36:00.000,7.69546989201921,47.2639661490313,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401312.52248415496,5235323.638009609,"32N","Central European Time",2002-07-10 02:36:00.000
16310189,true,2002-07-10 00:46:00.000,7.67353441508399,47.2709749822571,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399666.37780337234,5236130.512920041,"32N","Central European Time",2002-07-10 02:46:00.000
16310188,true,2002-07-10 00:54:00.000,7.7081672291765,47.2494299733556,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402246.3083171656,5233692.256836683,"32N","Central European Time",2002-07-10 02:54:00.000
16310187,true,2002-07-10 01:02:00.000,7.67041434206754,47.2531261368517,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399396.56650884,5234151.004610873,"32N","Central European Time",2002-07-10 03:02:00.000
16310186,true,2002-07-10 01:26:00.000,7.63712310299297,47.2270459893274,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",396826.98726611596,5231296.225010588,"32N","Central European Time",2002-07-10 03:26:00.000
16310185,true,2002-07-10 01:52:00.000,7.61915848069382,47.2414403230397,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",395495.35008094145,5232919.751814646,"32N","Central European Time",2002-07-10 03:52:00.000
16310184,true,2002-07-10 02:00:00.000,7.62960455430101,47.2353618850212,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",396274.0527246519,5232230.324857765,"32N","Central European Time",2002-07-10 04:00:00.000
16310183,true,2002-07-10 02:08:00.000,7.6235240396365,47.2258020165879,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",395795.082682212,5231176.052655091,"32N","Central European Time",2002-07-10 04:08:00.000
16310182,true,2002-07-10 02:16:00.000,7.64065776698416,47.2336091825227,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397107.2709535508,5232020.915718601,"32N","Central European Time",2002-07-10 04:16:00.000
16310181,true,2002-07-10 02:24:00.000,7.63772281378,47.2281597104084,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",396874.5466517253,5231419.198395029,"32N","Central European Time",2002-07-10 04:24:00.000
16310180,true,2002-07-10 22:32:00.000,7.60129386603032,47.2250937000223,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",394110.7812481686,5231127.261139521,"32N","Central European Time",2002-07-11 00:32:00.000
16310179,true,2002-07-10 22:42:00.000,7.63871347264047,47.2060435359554,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",396906.67454961623,5228960.158646299,"32N","Central European Time",2002-07-11 00:42:00.000
16310178,true,2002-07-10 22:50:00.000,7.58541632856808,47.2451819097593,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",392949.2598325142,5233381.296178541,"32N","Central European Time",2002-07-11 00:50:00.000
16310215,true,2002-07-10 22:58:00.000,7.58434498186244,47.2499081519799,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",392877.71625808126,5233907.987386178,"32N","Central European Time",2002-07-11 00:58:00.000
16310177,true,2002-07-11 22:08:00.000,7.63409129088945,47.2164838440211,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",396576.9330002656,5230126.4845081,"32N","Central European Time",2002-07-12 00:08:00.000
16310176,true,2002-07-11 22:16:00.000,7.64277206385134,47.2483426898754,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397295.7880014878,5233655.445133706,"32N","Central European Time",2002-07-12 00:16:00.000
16310175,true,2002-07-11 22:24:00.000,7.63955922473105,47.2340095168999,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",397024.8958027052,5232066.853401578,"32N","Central European Time",2002-07-12 00:24:00.000
16310174,true,2002-07-11 22:32:00.000,7.61281835885978,47.2215141665228,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",394976.16087589756,5230713.901679801,"32N","Central European Time",2002-07-12 00:32:00.000
16310173,true,2002-07-11 22:50:00.000,7.68240392306799,47.2610035565502,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400318.53591218794,5235011.0226437785,"32N","Central European Time",2002-07-12 00:50:00.000
16310337,true,2002-07-11 22:58:00.000,7.7261465923255,47.230764547645,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403572.9341198853,5231595.615926515,"32N","Central European Time",2002-07-12 00:58:00.000
16310336,true,2002-07-11 23:06:00.000,7.74692572460685,47.2114115424918,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",405111.30688823666,5229419.4761929605,"32N","Central European Time",2002-07-12 01:06:00.000
16310335,true,2002-07-11 23:14:00.000,7.76434848922128,47.2122418567098,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",406432.08575348445,5229490.716853557,"32N","Central European Time",2002-07-12 01:14:00.000
16310245,true,2002-07-11 23:22:00.000,7.72562149127665,47.2415145153794,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403552.6966101511,5232790.8966515735,"32N","Central European Time",2002-07-12 01:22:00.000
16310244,true,2002-07-12 00:04:00.000,7.67420022491554,47.2781194031511,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399730.2374161336,5236923.611762343,"32N","Central European Time",2002-07-12 02:04:00.000
16310243,true,2002-07-12 00:12:00.000,7.71345120712471,47.263924795627,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402672.7121799858,5235296.447517905,"32N","Central European Time",2002-07-12 02:12:00.000
16310242,true,2002-07-12 00:28:00.000,7.7486193351496,47.2477785435273,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",405304.3593628724,5233458.840924015,"32N","Central European Time",2002-07-12 02:28:00.000
16310241,true,2002-07-12 00:46:00.000,7.78672774114519,47.2332503666557,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",408162.99531947303,5231798.786009576,"32N","Central European Time",2002-07-12 02:46:00.000
16310240,true,2002-07-12 00:54:00.000,7.70269392899004,47.2604766411064,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401852.5623628567,5234926.736266262,"32N","Central European Time",2002-07-12 02:54:00.000
16310239,true,2002-07-12 01:02:00.000,7.69326280601014,47.2688456022662,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401154.64442973107,5235868.68331559,"32N","Central European Time",2002-07-12 03:02:00.000
16310238,true,2002-07-12 01:10:00.000,7.72174335667785,47.258012153405,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403289.23619097733,5234629.0655927155,"32N","Central European Time",2002-07-12 03:10:00.000
16310237,true,2002-07-12 01:18:00.000,7.7178233252905,47.2562380245372,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402989.41621876636,5234436.77564046,"32N","Central European Time",2002-07-12 03:18:00.000
16310236,true,2002-07-12 01:44:00.000,7.73094258900976,47.249303258438,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403969.4812282827,5233649.888541568,"32N","Central European Time",2002-07-12 03:44:00.000
16310235,true,2002-07-12 02:08:00.000,7.6809990025263,47.2654753780892,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400220.6535681053,5235509.769104505,"32N","Central European Time",2002-07-12 04:08:00.000
16310234,true,2002-07-12 02:16:00.000,7.69174036122713,47.2510397480603,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401006.294857082,5233891.863788171,"32N","Central European Time",2002-07-12 04:16:00.000
16310233,true,2002-07-12 02:24:00.000,7.68214356878361,47.2458179376366,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400270.32959280437,5233323.792141595,"32N","Central European Time",2002-07-12 04:24:00.000
16310232,true,2002-07-12 22:42:00.000,7.76707074494621,47.2171690667192,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",406646.87086142035,5230035.0114188185,"32N","Central European Time",2002-07-13 00:42:00.000
16310231,true,2002-07-12 22:50:00.000,7.7122156105569,47.2394519363879,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402534.34489803517,5232578.342996539,"32N","Central European Time",2002-07-13 00:50:00.000
16310230,true,2002-07-12 22:58:00.000,7.72325887355047,47.2376874560647,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403366.9324499816,5232368.5228558825,"32N","Central European Time",2002-07-13 00:58:00.000
16310229,true,2002-07-12 23:22:00.000,7.68721056139711,47.2701999347366,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400699.3750142279,5236026.877945787,"32N","Central European Time",2002-07-13 01:22:00.000
16310228,true,2002-07-12 23:30:00.000,7.71152409862493,47.2676116508094,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402533.69728654146,5235708.571964111,"32N","Central European Time",2002-07-13 01:30:00.000
16310227,true,2002-07-12 23:48:00.000,7.71844610092994,47.250379413852,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403025.8393897712,5233784.938821148,"32N","Central European Time",2002-07-13 01:48:00.000
16310226,true,2002-07-13 00:12:00.000,7.75342876962922,47.2638227961688,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",405696.79197246046,5235236.00147582,"32N","Central European Time",2002-07-13 02:12:00.000
16310225,true,2002-07-13 00:28:00.000,7.6839972069224,47.2715761158055,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400458.8979571413,5236183.90862924,"32N","Central European Time",2002-07-13 02:28:00.000
16310224,true,2002-07-13 00:36:00.000,7.67078535754863,47.277716735999,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",399471.213040613,5236883.260373452,"32N","Central European Time",2002-07-13 02:36:00.000
16310223,true,2002-07-13 00:46:00.000,7.72913809885276,47.2597843914059,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403851.911744289,5234816.871472592,"32N","Central European Time",2002-07-13 02:46:00.000
16310222,true,2002-07-13 01:10:00.000,7.69930201186663,47.2246576099247,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401529.5912565476,5230950.480400356,"32N","Central European Time",2002-07-13 03:10:00.000
16310221,true,2002-07-13 01:18:00.000,7.69396631611554,47.2639694797655,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",401198.78495412547,5235325.911723567,"32N","Central European Time",2002-07-13 03:18:00.000
16310220,true,2002-07-13 01:26:00.000,7.72285074486273,47.2539978017596,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",403365.71420453413,5234181.581418567,"32N","Central European Time",2002-07-13 03:26:00.000
16310219,true,2002-07-13 01:34:00.000,7.70595791264634,47.2621676126248,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",402102.61282400606,5235110.550781097,"32N","Central European Time",2002-07-13 03:34:00.000
16310218,true,2002-07-13 01:44:00.000,7.68733984537609,47.2655372966068,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400700.4327995078,5235508.557505912,"32N","Central European Time",2002-07-13 03:44:00.000
16310217,true,2002-07-13 01:52:00.000,7.68563791565675,47.2685902040258,,"radio-transmitter","Vespertilio murinus","#1918924","168","Parti-colored bat Safi Switzerland",400577.40533452574,5235849.993258726,"32N","Central European Time",2002-07-13 03:52:00.000
